sender_upi_id,sender_bank,sender_account_age_days,total_txn_24h,unique_receivers_24h,total_amount_sent_24h,avg_txn_amount,rapid_txn_flag,repeated_amount_flag,night_activity_flag,cross_bank_flag,is_suspicious_sender
S2661@upi,SBI,317,3,2,8317.360671317672,1406.8577876877914,0,0,0,0,0
S2662@upi,HDFC,9,3,1,14316.245819034679,2509.970927783587,0,0,1,0,0
S2663@upi,ICICI,9,1,2,3905.5723959040474,2317.5884107489273,0,0,1,1,0
S2664@upi,ICICI,80,5,2,14958.349595819305,4252.5785886888025,0,0,0,1,0
S2665@upi,SBI,154,5,2,19560.209890701535,1699.4639657132113,0,0,1,1,0
S2666@upi,ICICI,248,2,1,6738.573261038946,4915.982655380714,0,0,1,1,0
S2667@upi,AXIS,194,3,2,9792.612916220738,2987.5172732500127,0,0,0,0,0
S2668@upi,HDFC,25,4,2,17128.05968595755,4448.429847789666,0,0,0,0,0
S2669@upi,ICICI,194,1,2,4479.196116415559,2380.525985891176,0,0,0,0,0
S2670@upi,SBI,203,4,1,11360.370992593664,4429.476669268126,0,0,0,1,0
S2671@upi,SBI,55,2,2,4731.954312177281,4141.173065174416,0,0,0,0,0
S2672@upi,AXIS,337,3,1,9193.347499707692,1849.7610252685415,0,0,0,0,0
S2673@upi,HDFC,317,1,2,2223.6860903110237,4323.26370614235,0,0,1,0,0
S2674@upi,HDFC,109,1,1,4359.69153468741,2295.328387989487,0,0,0,0,0
S2675@upi,HDFC,166,1,1,1929.625448365596,1437.661380059986,0,0,0,0,0
S2676@upi,AXIS,150,15,14,46163.30285155262,1616.7132428143498,1,1,0,1,1
S2677@upi,ICICI,166,27,9,110617.23246285567,3247.245823848449,1,1,0,0,1
S2678@upi,ICICI,316,31,16,76125.86750073903,4579.147226291916,1,1,0,0,1
S2679@upi,HDFC,178,3,2,14706.290484245066,2010.4442783132558,0,0,0,1,0
S2680@upi,AXIS,135,3,1,4447.449422038711,4561.766756639794,0,0,0,0,0
S2681@upi,YBL,283,22,18,86702.73263515825,4894.2823263609625,1,1,0,0,1
S2682@upi,AXIS,137,3,2,3310.8425178991056,4243.946578159253,0,0,1,1,0
S2683@upi,YBL,192,28,9,41920.16905117524,3074.7339059371793,1,1,0,1,1
S2684@upi,YBL,212,31,9,120014.13485142596,3995.420939658109,1,1,0,0,1
S2685@upi,YBL,98,30,14,123817.28806034364,4796.835945229594,1,1,0,1,1
S2686@upi,YBL,108,3,1,5600.6181644853095,4679.161466441585,0,0,1,1,0
S2687@upi,SBI,279,1,1,4510.084087535026,2666.994339644899,0,0,0,0,0
S2688@upi,SBI,191,1,2,1971.2469044974825,2841.4932231541015,0,0,0,1,0
S2689@upi,SBI,24,1,2,4404.75651496,3618.062512708204,0,0,1,0,0
S2690@upi,YBL,70,3,1,14509.117108092683,1672.892755161191,0,0,1,1,0
S2691@upi,HDFC,308,5,2,8474.198419354445,4825.388787572686,0,0,0,0,0
S2692@upi,AXIS,216,4,2,4011.3312976049633,1768.4241268117082,0,0,1,0,0
S2693@upi,YBL,182,1,2,3456.6278059519877,4481.629160409232,0,0,0,0,0
S2694@upi,ICICI,39,3,1,9564.958320154003,1953.8961533429986,0,0,1,0,0
S2695@upi,ICICI,77,4,2,19939.940097759976,1231.3974753018751,0,0,0,0,0
S2696@upi,AXIS,337,18,13,21006.438619507608,4688.750935686636,1,1,1,0,1
S2697@upi,AXIS,94,23,9,34052.36842649532,4005.6208858088357,1,1,0,1,1
S2698@upi,SBI,304,3,2,5573.275098759071,4920.423229769792,0,0,1,1,0
S2699@upi,ICICI,66,2,2,2118.0276873084745,2358.950235928097,0,0,1,0,0
S2700@upi,HDFC,184,19,11,24532.60012298419,2788.22547025075,1,1,0,1,1
S2701@upi,YBL,351,1,2,1788.8664358428623,4115.345676698693,0,0,1,1,0
S2702@upi,AXIS,86,5,1,10190.944690361972,4812.369737460052,0,0,1,0,0
S2703@upi,YBL,77,3,2,13792.15344579198,4427.076258502763,0,0,0,0,0
S2704@upi,YBL,204,3,1,7875.697927965665,1249.3772767635378,0,0,1,1,0
S2705@upi,ICICI,342,2,2,6351.729879319911,2178.835743171363,0,0,0,0,0
S2706@upi,SBI,112,1,1,3204.9171189087283,4161.312834747407,0,0,1,0,0
S2707@upi,SBI,329,1,2,1559.2895998070117,2881.1089038541095,0,0,0,1,0
S2708@upi,YBL,147,2,1,4437.093673389815,2605.734638275677,0,0,0,1,0
S2709@upi,AXIS,99,2,1,5577.268548112399,2418.062571593192,0,0,0,0,0
S2710@upi,AXIS,88,5,1,9048.092671827208,4823.567112470733,0,0,1,1,0
S2711@upi,HDFC,164,2,2,2112.3113373377055,2095.9188144976188,0,0,0,1,0
S2712@upi,HDFC,332,4,2,9457.665959402737,3564.0257945583294,0,0,0,1,0
S2713@upi,HDFC,85,24,19,104338.98351871222,1468.741736548105,1,1,1,1,1
S2714@upi,YBL,46,16,15,43161.944557205585,3345.076215049443,1,1,0,1,1
S2715@upi,AXIS,41,2,1,3475.3660054300626,1703.793949407067,0,0,1,1,0
S2716@upi,HDFC,178,5,2,20907.885038159337,4135.479986624435,0,0,1,0,0
S2717@upi,SBI,283,2,1,8775.953643956545,2532.222048323225,0,0,1,1,0
S2718@upi,HDFC,25,3,2,14756.218331349493,1681.0920665218312,0,0,0,0,0
S2719@upi,SBI,327,2,2,6692.400482168946,1010.521432812252,0,0,0,1,0
S2720@upi,ICICI,303,3,1,5333.393708580445,3869.5312787479847,0,0,0,1,0
S2721@upi,HDFC,78,1,2,3555.5078599862795,3475.177322147377,0,0,0,0,0
S2722@upi,SBI,17,3,2,11470.477011272595,2550.486496000489,0,0,0,0,0
S2723@upi,ICICI,94,2,2,6173.436811303323,3166.7261865606306,0,0,1,0,0
S2724@upi,HDFC,108,2,2,4726.721925886859,3881.647470537608,0,0,0,1,0
S2725@upi,HDFC,304,22,15,22504.524319787273,1766.4666887491326,1,1,0,0,1
S2726@upi,ICICI,294,27,11,77535.81974436322,2016.4408514835466,1,1,0,1,1
S2727@upi,HDFC,238,38,18,181356.49673938495,4683.111796668161,1,1,0,0,1
S2728@upi,YBL,147,1,1,4856.963574289946,1832.5790155913191,0,0,0,0,0
S2729@upi,YBL,256,5,1,9479.139067239466,1856.8836301161093,0,0,1,1,0
S2730@upi,HDFC,148,4,2,19189.17385740209,3183.9918845041384,0,0,1,1,0
S2731@upi,YBL,215,3,1,7685.648409869962,3798.5214410114068,0,0,0,0,0
S2732@upi,YBL,325,4,2,15990.816244640477,3777.60110827975,0,0,0,1,0
S2733@upi,SBI,332,4,1,6951.7572821273225,1209.191848496833,0,0,0,1,0
S2734@upi,SBI,177,27,17,83191.68393019565,4774.852918984723,1,1,0,1,1
S2735@upi,YBL,317,1,1,4570.72847442123,1207.1227420337202,0,0,1,0,0
S2736@upi,SBI,155,33,11,113762.95799185746,3341.710385573659,1,1,1,1,1
S2737@upi,SBI,64,3,1,3758.904670575193,2944.5412432319617,0,0,0,0,0
S2738@upi,ICICI,159,4,1,14903.391415167142,4995.562864530188,0,0,0,0,0
S2739@upi,SBI,206,30,9,40638.383735276984,4702.786501220722,1,1,1,1,1
S2740@upi,YBL,235,26,14,117021.77607778538,1267.6811466949548,1,1,0,0,1
S2741@upi,ICICI,129,3,1,12530.426878972896,4196.0549350142865,0,0,0,1,0
S2742@upi,ICICI,54,1,2,4770.368706150484,4482.309001911852,0,0,0,1,0
S2743@upi,ICICI,41,4,1,10685.751329833369,3914.0722145593363,0,0,0,1,0
S2744@upi,AXIS,34,1,1,2017.2561667299715,3285.832484158593,0,0,1,1,0
S2745@upi,HDFC,338,4,1,17946.952008020013,2627.2384194863016,0,0,0,0,0
S2746@upi,ICICI,55,5,2,12810.567403864294,1453.9938676366191,0,0,0,0,0
S2747@upi,ICICI,290,5,2,7884.887411768879,3876.6218503810915,0,0,0,0,0
S2748@upi,ICICI,56,4,2,10528.13566663961,2937.769947363593,0,0,1,1,0
S2749@upi,YBL,105,2,1,5284.080564302347,3988.2036092171893,0,0,1,0,0
S2750@upi,HDFC,170,1,2,3194.1799724710218,3094.2880445614833,0,0,0,1,0
S2751@upi,SBI,319,2,1,2821.348449497556,4902.172272693719,0,0,0,0,0
S2752@upi,ICICI,109,1,2,1177.1762269457788,2986.5879358785255,0,0,1,1,0
S2753@upi,YBL,182,2,1,9609.322789838936,3590.187027314431,0,0,0,0,0
S2754@upi,HDFC,336,2,1,3603.4390475139144,3626.5820563319626,0,0,1,1,0
S2755@upi,ICICI,361,39,10,52768.09969617338,4067.9618593391756,1,1,0,0,1
S2756@upi,ICICI,162,3,2,10863.731919496688,1387.991496918599,0,0,0,1,0
S2757@upi,SBI,322,4,1,8602.268022956418,1231.4388364843785,0,0,0,0,0
S2758@upi,SBI,105,3,2,12372.990404009173,3559.6465247127026,0,0,0,1,0
S2759@upi,YBL,50,5,1,12201.695567013312,3281.2493756710337,0,0,1,1,0
S2760@upi,AXIS,55,4,2,14807.048803673446,4689.752891069153,0,0,1,0,0
S2761@upi,SBI,337,4,2,17083.747776543685,4527.692018236077,0,0,0,1,0
S2762@upi,ICICI,88,38,16,86118.65984056862,3647.2027996232437,1,1,0,1,1
S2763@upi,SBI,243,3,1,12606.774612837307,4440.284102002905,0,0,0,1,0
S2764@upi,SBI,133,3,2,6681.453427331003,1201.0897486754243,0,0,1,0,0
S2765@upi,AXIS,245,4,2,17335.269656031116,2705.6659473575737,0,0,1,0,0
S2766@upi,AXIS,21,24,16,94510.2202610116,3792.014163153145,1,1,0,1,1
S2767@upi,YBL,131,1,1,4933.673633467786,3172.504140573727,0,0,1,0,0
S2768@upi,AXIS,264,4,2,12070.41641382101,2057.318494227653,0,0,0,1,0
S2769@upi,SBI,147,4,2,18901.81047550527,1467.9933107553213,0,0,0,1,0
S2770@upi,AXIS,351,4,1,19939.36229857465,2871.070822070169,0,0,1,1,0
S2771@upi,AXIS,194,4,1,18651.946854154678,2769.9977786183936,0,0,0,0,0
S2772@upi,HDFC,266,16,15,47820.851956117556,2108.208981803492,1,1,0,1,1
S2773@upi,AXIS,30,5,2,13509.135520626107,2525.859360102875,0,0,0,0,0
S2774@upi,YBL,351,2,1,5703.945345526505,1565.232456677672,0,0,1,1,0
S2775@upi,ICICI,162,3,1,12535.77260975221,4298.343333577681,0,0,1,0,0
S2776@upi,HDFC,86,3,1,5991.690987112892,2135.7494574234756,0,0,1,1,0
S2777@upi,YBL,42,5,1,20162.006729123987,3015.0337464683607,0,0,1,0,0
S2778@upi,HDFC,13,5,2,12555.121039712858,2360.440971297041,0,0,1,0,0
S2779@upi,ICICI,273,1,2,4127.97025463964,3308.631633627736,0,0,1,0,0
S2780@upi,SBI,312,38,10,131922.63680755088,1521.8517563044675,1,1,0,1,1
S2781@upi,HDFC,21,31,12,104360.55403369867,4037.1981405282427,1,1,0,1,1
S2782@upi,SBI,163,4,1,19819.09793103797,2140.1351323304534,0,0,1,1,0
S2783@upi,YBL,340,19,8,28871.749928769732,1060.5083513077873,1,1,0,1,1
S2784@upi,ICICI,240,4,2,8022.915909007454,2157.185823807806,0,0,1,1,0
S2785@upi,SBI,44,1,1,2410.2925768876758,3013.659305339911,0,0,0,0,0
S2786@upi,SBI,249,3,2,7090.049409317377,3110.360971632056,0,0,0,1,0
S2787@upi,AXIS,81,4,1,15666.366807698223,3591.977918964405,0,0,0,0,0
S2788@upi,YBL,323,2,1,8692.433117293882,1499.3061793530446,0,0,1,1,0
S2789@upi,SBI,201,21,10,103609.8307758807,1374.3419269669364,1,1,0,0,1
S2790@upi,HDFC,330,2,1,9908.82197940183,4537.5256212456625,0,0,1,0,0
S2791@upi,ICICI,178,39,12,178031.50304780566,2907.5700043780976,1,1,0,1,1
S2792@upi,HDFC,361,29,12,61993.814243531306,3458.5158236695074,1,1,1,0,1
S2793@upi,SBI,293,1,2,2180.2270120155154,3638.4192259486435,0,0,0,0,0
S2794@upi,SBI,43,3,2,14494.949740543103,1539.0190741715778,0,0,0,0,0
S2795@upi,HDFC,102,20,15,26940.56472836969,4847.9440582987245,1,1,1,0,1
S2796@upi,AXIS,72,2,1,5668.264869824476,3754.1528075166607,0,0,0,0,0
S2797@upi,AXIS,67,35,14,136274.07653597696,2423.423141565326,1,1,0,0,1
S2798@upi,SBI,229,2,1,2917.984076056039,1193.1936722068133,0,0,0,1,0
S2799@upi,HDFC,213,2,1,2434.353821027832,4441.103040699146,0,0,1,1,0
S2800@upi,SBI,75,4,1,18165.00000546073,1979.5728028431804,0,0,0,0,0
S2801@upi,SBI,294,2,1,6280.699375597998,1611.7143988853827,0,0,1,1,0
S2802@upi,YBL,275,1,2,3249.247328979631,2562.5972744495216,0,0,1,1,0
S2803@upi,YBL,116,1,1,3213.581793481698,3356.5771633917984,0,0,1,1,0
S2804@upi,HDFC,105,4,1,16291.53219346178,3569.8136816488595,0,0,0,1,0
S2805@upi,YBL,18,3,1,4650.201807514304,3380.0067149794777,0,0,1,1,0
S2806@upi,HDFC,310,1,1,1802.8908787217374,4226.03385515305,0,0,0,1,0
S2807@upi,SBI,363,4,2,17279.816435312583,1512.5521811634028,0,0,0,0,0
S2808@upi,YBL,147,17,18,56802.09110926546,1731.1714970621415,1,1,0,0,1
S2809@upi,AXIS,110,15,19,74265.86094684647,4326.168993612106,1,1,0,0,1
S2810@upi,YBL,100,3,2,11831.446028503276,2025.2338040720629,0,0,1,0,0
S2811@upi,SBI,127,3,2,12120.45498090917,1738.786049121075,0,0,0,1,0
S2812@upi,SBI,114,5,2,23060.86121931651,2229.368105046882,0,0,1,1,0
S2813@upi,AXIS,235,27,13,112827.77789957276,1670.5613218767432,1,1,0,1,1
S2814@upi,AXIS,110,1,2,2664.5979497102244,3839.437344291532,0,0,0,1,0
S2815@upi,ICICI,156,3,1,12441.373626028593,3850.2908775810192,0,0,0,0,0
S2816@upi,YBL,206,1,1,4456.712722832333,2326.4508451552365,0,0,0,0,0
S2817@upi,ICICI,138,3,1,11630.966572889343,2330.824432625113,0,0,0,0,0
S2818@upi,YBL,37,24,14,56224.710647537824,1194.8332539607982,1,1,1,1,1
S2819@upi,YBL,157,2,1,2944.1016337041965,2618.0410076224216,0,0,1,0,0
S2820@upi,ICICI,193,24,11,114240.90603531565,1696.4623444887925,1,1,0,0,1
S2821@upi,AXIS,237,1,1,2965.323698972491,4365.161125367585,0,0,0,1,0
S2822@upi,YBL,79,31,9,152537.6147430784,3683.396960866337,1,1,0,0,1
S2823@upi,YBL,239,4,2,7284.101301866507,2871.397550426411,0,0,0,1,0
S2824@upi,AXIS,332,15,14,45444.46841814941,3432.8986274220306,1,1,0,0,1
S2825@upi,HDFC,146,5,1,15002.962044044576,2365.5305358688197,0,0,0,0,0
S2826@upi,AXIS,98,2,2,6950.651598069803,4363.282613984926,0,0,0,1,0
S2827@upi,AXIS,322,1,2,1447.069378500437,2906.964984045797,0,0,0,0,0
S2828@upi,HDFC,341,1,2,2911.8537894521164,2300.519286944954,0,0,0,1,0
S2829@upi,HDFC,217,1,1,1960.4327211780965,1550.773458121149,0,0,0,0,0
S2830@upi,HDFC,86,1,1,4246.074746449962,1914.1375694247254,0,0,0,1,0
S2831@upi,ICICI,41,4,1,12533.958317923465,1072.5221834520573,0,0,0,0,0
S2832@upi,HDFC,302,1,1,1038.760457584881,3425.4071871464275,0,0,0,1,0
S2833@upi,HDFC,120,3,1,11402.814667418425,4559.647472774683,0,0,1,0,0
S2834@upi,YBL,302,3,1,7375.950554330933,2966.631753338491,0,0,0,0,0
S2835@upi,AXIS,109,4,2,12274.024677011845,4200.350403944669,0,0,1,0,0
S2836@upi,YBL,197,2,2,3009.489621243204,1280.1728568305602,0,0,0,0,0
S2837@upi,AXIS,48,28,19,108946.33522613367,2860.419646085876,1,1,0,0,1
S2838@upi,AXIS,160,4,1,19430.075835508054,3151.0507297844356,0,0,0,0,0
S2839@upi,SBI,49,3,2,9331.059724243814,4301.32673547349,0,0,1,1,0
S2840@upi,HDFC,121,1,2,2871.369925963583,4100.240330323308,0,0,0,0,0
S2841@upi,SBI,85,3,1,13679.118570520273,4730.155540359689,0,0,1,0,0
S2842@upi,ICICI,247,3,2,9536.264242255356,1913.992241561767,0,0,0,1,0
S2843@upi,ICICI,279,5,1,11740.15175767735,3315.8595135037986,0,0,0,1,0
S2844@upi,AXIS,140,2,1,2155.035482978363,1186.7539757311783,0,0,0,1,0
S2845@upi,ICICI,251,23,16,36641.49905356178,2838.2759651535807,1,1,0,0,1
S2846@upi,HDFC,321,39,12,103350.35596278687,1266.8865360517989,1,1,0,0,1
S2847@upi,YBL,181,2,1,9545.983882331904,3661.183338735562,0,0,1,1,0
S2848@upi,AXIS,151,5,1,22032.66199843355,4934.9762741982595,0,0,0,1,0
S2849@upi,ICICI,14,32,13,36203.527298418405,3242.9015742894803,1,1,1,0,1
S2850@upi,ICICI,211,3,2,4338.249427166452,3231.8445223772187,0,0,0,1,0
S2851@upi,ICICI,149,2,2,5608.318096360683,3133.6761733809185,0,0,0,1,0
S2852@upi,ICICI,86,24,12,25422.436460391713,2008.2365374280985,1,1,0,1,1
S2853@upi,AXIS,195,23,14,41626.738632069566,2874.04544717612,1,1,1,0,1
S2854@upi,AXIS,171,4,1,6671.921465499242,1060.557725662028,0,0,1,1,0
S2855@upi,YBL,363,32,14,116977.60733644842,3349.353590297079,1,1,0,1,1
S2856@upi,AXIS,83,4,1,15463.365577549057,2233.9921492619856,0,0,0,0,0
S2857@upi,SBI,161,26,16,40847.507899270655,4091.9749756235497,1,1,0,0,1
S2858@upi,SBI,153,29,11,57043.62444120054,2947.876837739077,1,1,0,1,1
S2859@upi,YBL,104,1,2,3374.3305716969116,4725.022332820534,0,0,0,1,0
S2860@upi,ICICI,295,38,11,136056.22775527803,2106.548468399256,1,1,1,0,1
S2861@upi,HDFC,135,2,1,2682.8572157755984,4276.956707911728,0,0,0,1,0
S2862@upi,SBI,240,5,2,17061.688346557476,3783.5533570620255,0,0,1,1,0
S2863@upi,YBL,55,30,10,144621.56056467394,4638.129800890264,1,1,0,0,1
S2864@upi,YBL,246,1,1,2929.1399428881587,3279.2304151118146,0,0,0,1,0
S2865@upi,HDFC,39,26,15,126412.48887007283,2216.2738856125325,1,1,0,1,1
S2866@upi,SBI,15,4,1,14887.341600034004,4454.468468008827,0,0,1,1,0
S2867@upi,SBI,300,4,2,16233.634080130707,2271.581102132911,0,0,0,1,0
S2868@upi,YBL,39,4,1,17158.182522882773,3191.577217809974,0,0,0,0,0
S2869@upi,AXIS,334,2,1,6047.331016162041,2860.868004080535,0,0,1,0,0
S2870@upi,AXIS,30,1,2,4452.11423795984,4158.196649267466,0,0,0,1,0
S2871@upi,HDFC,327,2,1,8041.854850845348,2704.1922594297575,0,0,1,0,0
S2872@upi,YBL,154,2,2,3554.193966849808,2078.6966975153387,0,0,0,1,0
S2873@upi,SBI,125,5,2,20616.460969130185,4079.4924600497707,0,0,1,1,0
S2874@upi,HDFC,335,29,10,55934.34535220814,1599.7194037569705,1,1,0,0,1
S2875@upi,HDFC,363,3,2,4980.1129763085555,3446.6497114755716,0,0,0,0,0
S2876@upi,AXIS,259,2,1,8554.775733786117,3149.8746978089475,0,0,0,0,0
S2877@upi,ICICI,194,39,12,94071.35224881886,2791.712109706418,1,1,1,0,1
S2878@upi,YBL,89,3,1,7982.0629618251,2543.5380066577154,0,0,0,0,0
S2879@upi,AXIS,259,4,2,5955.396340895854,2420.255822502435,0,0,0,1,0
S2880@upi,YBL,177,5,1,11000.217711088235,1171.0613613555515,0,0,0,1,0
S2881@upi,AXIS,248,1,1,2123.0601129161437,3462.1102949235647,0,0,0,1,0
S2882@upi,ICICI,94,4,2,13303.412199929628,2049.825408687344,0,0,0,0,0
S2883@upi,ICICI,36,3,2,4627.309162238145,3011.9159373231178,0,0,0,0,0
S2884@upi,ICICI,217,1,1,4849.6140815858025,3947.5155512708316,0,0,1,1,0
S2885@upi,SBI,269,32,14,51789.530403124474,3811.4177472878323,1,1,1,1,1
S2886@upi,YBL,82,3,2,12384.02158642761,4812.864269177555,0,0,0,1,0
S2887@upi,AXIS,228,4,2,9430.41226333865,2120.6663796211697,0,0,1,1,0
S2888@upi,AXIS,17,2,2,9616.161001232247,2968.0379383439376,0,0,1,1,0
S2889@upi,YBL,303,2,2,6765.210404549929,1714.8545203788212,0,0,0,1,0
S2890@upi,HDFC,301,2,2,3782.492051375749,4274.65521213656,0,0,0,0,0
S2891@upi,SBI,48,5,2,22341.06950609368,1357.4652819679875,0,0,0,1,0
S2892@upi,HDFC,50,2,2,6002.490111407058,1012.5928111158311,0,0,0,1,0
S2893@upi,SBI,46,39,14,71078.32555467078,1975.2100198143228,1,1,1,1,1
S2894@upi,ICICI,242,4,1,11843.702798509137,3401.551182850431,0,0,0,0,0
S2895@upi,AXIS,30,23,15,63259.34612370791,4703.960654322998,1,1,1,0,1
S2896@upi,ICICI,68,4,2,14354.232584433215,3598.5313986054693,0,0,0,1,0
S2897@upi,HDFC,87,18,19,83257.66942588051,1908.0741484415826,1,1,1,1,1
S2898@upi,YBL,335,5,2,16151.025863940285,2937.6557154779503,0,0,0,0,0
S2899@upi,AXIS,81,1,1,3967.303046024458,4471.949472636949,0,0,1,1,0
S2900@upi,ICICI,190,4,1,13752.374982898673,4499.25809029188,0,0,0,0,0
S2901@upi,AXIS,249,31,8,132119.01545777303,2665.474898484289,1,1,0,1,1
S2902@upi,SBI,210,5,2,21597.450755444534,2158.395007969867,0,0,0,0,0
S2903@upi,ICICI,344,35,15,174976.3846226668,4455.499875375936,1,1,1,1,1
S2904@upi,SBI,212,5,2,7385.829181647304,4856.132118146143,0,0,0,0,0
S2905@upi,AXIS,246,4,2,19250.441681742588,4415.0005911202115,0,0,0,0,0
S2906@upi,AXIS,87,18,19,56000.89365622334,1787.1551480404296,1,1,0,0,1
S2907@upi,AXIS,290,37,19,123654.00911614862,3538.5686459211333,1,1,0,1,1
S2908@upi,ICICI,138,4,2,18126.761460476588,3462.8899601568373,0,0,0,1,0
S2909@upi,HDFC,313,5,2,6651.462967265017,1159.8734175537984,0,0,0,1,0
S2910@upi,ICICI,302,1,1,1029.009098484416,3623.0626320192814,0,0,0,1,0
S2911@upi,SBI,136,1,2,3401.3028032419993,3304.80198467744,0,0,0,0,0
S2912@upi,ICICI,139,5,2,22857.37924310799,3625.2145128682114,0,0,0,1,0
S2913@upi,SBI,91,3,2,6694.422476853318,1548.527204963582,0,0,1,1,0
S2914@upi,ICICI,196,1,1,3709.032771982468,4735.940804936028,0,0,1,1,0
S2915@upi,ICICI,75,38,11,173616.3851505568,3849.5425659963985,1,1,0,0,1
S2916@upi,YBL,261,5,1,14283.251525361633,4047.5409839126983,0,0,0,0,0
S2917@upi,HDFC,66,28,15,83207.05463116721,4059.6865063541504,1,1,0,0,1
S2918@upi,YBL,117,1,2,1346.8547982408695,1657.0734665923478,0,0,0,0,0
S2919@upi,SBI,93,5,1,8347.388442755766,1957.8610313365634,0,0,0,1,0
S2920@upi,HDFC,73,29,17,121728.84053864429,3566.8362755815374,1,1,0,1,1
S2921@upi,YBL,166,37,15,74364.53745973867,3325.3104043002577,1,1,0,0,1
S2922@upi,ICICI,85,1,1,4460.367023991141,2634.756664731399,0,0,0,0,0
S2923@upi,ICICI,58,1,1,2605.1399121144314,4714.913674329402,0,0,0,0,0
S2924@upi,SBI,347,35,14,89212.24170666798,4717.590606228614,1,1,0,1,1
S2925@upi,SBI,220,21,18,58644.10239831565,4579.46408617266,1,1,0,0,1
S2926@upi,HDFC,261,5,1,22299.92276319337,1707.1157381177245,0,0,0,1,0
S2927@upi,AXIS,254,1,2,2889.449295284194,1518.9706448398956,0,0,0,1,0
S2928@upi,AXIS,244,30,17,113766.59846173562,2574.002606671398,1,1,0,1,1
S2929@upi,SBI,277,4,1,17068.514541050896,2587.2199495897944,0,0,1,0,0
S2930@upi,AXIS,341,1,2,1980.158489216511,1809.8446096774783,0,0,1,0,0
S2931@upi,AXIS,143,1,1,2823.9339618864906,1136.3728412792327,0,0,0,1,0
S2932@upi,HDFC,157,3,2,13786.476923171957,1801.114494919978,0,0,0,0,0
S2933@upi,HDFC,202,1,2,2320.615568063021,4076.31889244317,0,0,0,1,0
S2934@upi,YBL,259,5,1,23817.16199150173,4979.5036803251205,0,0,0,1,0
S2935@upi,YBL,86,3,1,13377.790134002073,4899.719955331488,0,0,0,1,0
S2936@upi,HDFC,212,34,13,44069.622447850204,4762.036259641607,1,1,0,0,1
S2937@upi,HDFC,99,3,1,9326.167807466625,3756.114385853889,0,0,1,1,0
S2938@upi,SBI,117,15,12,61635.69897090453,3069.8235991457486,1,1,0,1,1
S2939@upi,YBL,227,37,17,103061.5745496949,2959.9603131564863,1,1,0,0,1
S2940@upi,YBL,188,4,2,16003.431427125073,4972.859420047139,0,0,1,1,0
S2941@upi,AXIS,213,5,1,6645.465842809762,4300.28220399261,0,0,0,0,0
S2942@upi,SBI,47,5,1,23282.335137086975,2196.2174404113066,0,0,0,1,0
S2943@upi,SBI,180,25,15,116043.93046400155,1216.9483550956047,1,1,0,1,1
S2944@upi,HDFC,310,21,8,82285.04438616072,1838.7357100023407,1,1,1,0,1
S2945@upi,ICICI,305,1,2,3767.7399482286555,2706.0598352469397,0,0,0,1,0
S2946@upi,HDFC,164,1,1,1821.3695019026882,2564.0416149720377,0,0,0,0,0
S2947@upi,SBI,152,1,2,2390.1343604895237,2845.5463838954,0,0,0,0,0
S2948@upi,ICICI,279,4,2,15627.66683674186,3944.6624201132768,0,0,1,1,0
S2949@upi,SBI,15,26,19,56038.491719070094,4930.886329085286,1,1,1,0,1
S2950@upi,HDFC,6,2,2,2109.947322918843,3394.4781285402755,0,0,0,1,0
S2951@upi,HDFC,20,24,16,119979.49811584028,4303.835738795959,1,1,1,0,1
S2952@upi,SBI,342,4,1,7025.124540659547,2053.783498180167,0,0,0,1,0
S2953@upi,YBL,154,3,1,4182.207155677078,1632.081900430498,0,0,1,0,0
S2954@upi,HDFC,145,26,14,27760.51943410355,1026.5022039065186,1,1,0,1,1
S2955@upi,YBL,101,4,1,11736.74350547983,2482.7383166205263,0,0,1,1,0
S2956@upi,YBL,154,1,2,2059.506881516375,2144.9241211950844,0,0,0,1,0
S2957@upi,AXIS,40,2,2,7206.457043556423,1639.6632123860866,0,0,1,0,0
S2958@upi,SBI,80,32,16,84341.05131183659,3206.494821281332,1,1,0,0,1
S2959@upi,HDFC,7,36,10,140918.5283370795,4145.366535987142,1,1,0,0,1
S2960@upi,AXIS,8,3,2,10729.95308917363,4527.954055956518,0,0,1,1,0
S2961@upi,SBI,199,4,2,7618.307092223773,2608.417336468358,0,0,1,1,0
S2962@upi,AXIS,133,3,2,10060.886052271833,1354.0859335337316,0,0,0,1,0
S2963@upi,HDFC,123,27,17,81714.43347958168,4292.750180027073,1,1,0,1,1
S2964@upi,ICICI,166,4,2,13119.127370754737,4777.747181735578,0,0,0,1,0
S2965@upi,HDFC,71,22,12,41832.20190620466,4342.962777175293,1,1,0,1,1
S2966@upi,ICICI,17,5,2,22066.643657770273,1652.9890528957583,0,0,0,0,0
S2967@upi,AXIS,278,29,18,72020.52031287781,3347.5854410348948,1,1,0,1,1
S2968@upi,HDFC,268,5,2,16641.596577282613,1253.627963726016,0,0,0,0,0
S2969@upi,YBL,287,17,16,62097.655563264576,4715.044610059107,1,1,0,0,1
S2970@upi,HDFC,130,3,2,6450.094121791623,3517.636281625053,0,0,0,1,0
S2971@upi,HDFC,233,5,1,8663.764537810022,4717.487483975336,0,0,0,0,0
S2972@upi,SBI,276,21,16,33767.22413484623,3442.4846042667277,1,1,0,0,1
S2973@upi,HDFC,62,2,1,9185.885158660458,1142.3789954181104,0,0,1,1,0
S2974@upi,AXIS,364,5,2,10560.996684931459,4253.57493868191,0,0,1,1,0
